"id","inqno","consultant","project","approval","customer","validity","rate","price","terms","delivery","drumlength","ld","cpbg","warranty","cutlength","destination","inspby","cabletype","conductor","insulation","sheilding","innersheath","armour","outersheath","sp1","sp2","sp3","sp4","sp5","sp6","oem","sector","approvalissue","currentproject","upcomingproject","csupplier","req","delperiod","spclreq","others","user","datetime"
"388","4824","NA ","Substation Kranatak Wind Project ","Approved","Suzloan ","7",,,"100% against performa invoice before dispatch","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3033","2022-01-17"
"389","4827","Toyo","IFFCO Paradeep Ammonia Tank Project","Approved","Onshore Construction Co. Pvt Ltd","2",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,,"As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-01-17"
"390","4821",,"GAIL - Gandhar","Approved"," Sopan O&M Co Pvt. Ltd. - Ahmedabad","7",,,"100% payment with in 45 days PDC before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,"Contractor","Oil and Gas","NO","Cairn -Barmer","Oil India Limited.","Cords","Routine Requirement.","ASAP",,,"3044","2022-01-17"
"391","4815",,"C P Protection","Approved","Ti Anode Fabricators Pvt. Ltd. -Chennai","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-01-17"
"392","4803",,"Think Gas Project","Approved","Vishwa Enterprise - Ahmedabad","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-01-17"
"393","4775","EIl","DOBHI-DURGAPUR-HALDIA PIPELINE (DDHPL)","Approved","GAIL","4",,,"20% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-17"
"394","4776","EIL & Mecon","Multiple Project in oil & Gas sector","Approved","Multiple Project in oil & Gas sector","4",,,"20% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-17"
"395","4778",,"VAPOUR RECOVERY SYSTEM FOR EXISTING TOP LOADING FACILITIES AT INDORE TERMINAL IN MADHYA PRADESH.","Approved","IOCL Indore ","4",,,"20% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-17"
"397","4811","Technip Energies","ETP for Assam Numaligarh Refinery Expansion Tender","Approved","Numaligarh Refinery Assam","7",,,"100% payment within 30 days (Under MSME)","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-01-17"
"398","4805",,"LNG Regas facilities package / CP System package","Approved","Adani ","4",,,"20% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-17"
"399","4810","EIL","CDU-VDU and DCU Project","Approved","HPCL Rajasthan Refinery Limited. (HRRL)","7",,,"100% payment within 30 days (Under MSME)","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5%","18 Months from the date of Commissioning & 24 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-01-17"
"401","4686",,"Plant Requirement For HT Motors",,"J J Engineering Works","7",,,"100% against performa invoice before dispatch","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ",,"N.A.","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,"OEM","Others",,"As Above",,,,,,,"3068","2022-01-18"
"402","4836",,"Plant Requirement For HT Motors.",,"Hemal Electromech","7",,,"100% against performa invoice before dispatch","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ",,,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,"OEM","Other",,"As Above",,,,,,,"3068","2022-01-18"
"404","4837",,"Plant Requirement for HT Motors",,"Anubhuti Power System","7",,,"100% against performa invoice before dispatch","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ",,,"24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,"OEM","Others",,"As Above",,,,,,,"3068","2022-01-18"
"405","4840",,"Plant Requirement For HT Motors",,"Amit Electricals","7",,,"100% against performa invoice before dispatch","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ",,,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,"OEM","Others",,"As above",,,,,,,"3068","2022-01-18"
"406","4830",,"Plant requirement For HT Motors",,"Elcen Machines Pvt Ltd.","7",,,"100% against performa invoice before dispatch","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ",,"N.A","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ",,,,,,,,,,,,,,,,"OEM","Others",,"As Above",,,,,,,"3068","2022-01-18"
"407","4841","MSETCL","new Capacitor Bank project A/c. MSETCL","Approved","Shreem Electric Ltd- Jaysingpur","7",,,"10% Advance and balance payment through 60 days LC","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-01-18"
"408","4838",,"NRL Project","Approved","Detection Instruments India Pvt. Ltd. - Mumbai","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-01-18"
"409","4843",,"IOCL -Dumad","Approved"," Tuaman Engineering Pvt. Ltd. - Kolkata","7",,,"10% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-01-18"
"411","4818",,"TSTRANSCO (additional package requirement)","Approved",,"5",,,"100% payment with in 30 days PDC before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Client",,,,,,,,,,,,,,"EPC",,,,,,,,,,"3053","2022-01-18"
"412","4806",," 400/220KV GIS Grid S/S , Meramundali-B (OPTCL)",,,"7",,,"100% payment within 30 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-01-18"
"413","4822",,"PGCIL_SS01_Extension of 400/220kV Bhataparta, Sohawal, Chamera, Khatkar & Naggal SS",,,"7",,,"100% payment with in 30 days PDC before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-01-18"
"415","4832",,"APCPDCL Guntur, Krishna, & Prakasam ",,,"5",,,"100% payment with in 30 days PDC before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","Client",,,,,,,,,,,,,,"EPC","T & D",,,,,,,,,"3053","2022-01-18"
"416","4823",,"IOCL Malkapur (Pre bid stage)","Approved Initiated",,"5",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-01-18"
"417","4850","MSETCL","132 KV capacitor bank project for pune zone","Approved","Shreem Electric Ltd. - Jaysinghpur","3",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-01-19"
"418","4851","MSETCL","33 KV capacitor bank project for Nashik and Bhusawal","Approved","Shreem Electric Ltd - Jaysinghpur","3",,,"10% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-01-19"
"419","4831",,"Single Core, LT XLPE cable unarmored, 35 sqmm for MSEDCL tender no. NSC-09","Approved","MSEDCL ","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-19"
"420","4859",,"Multiple projects for CP Sysytem","Approved","Multiple","3",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-19"
"421","4828","Toyo","Purified Terephthalic Acid (PTA) Project","Approved","IOCL","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-19"
"422","4858","EIl","EPCC-20 (Part A, B, C)","Approved","HRRL","7",,,"20% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-19"
"423","4857","Tractebel","Haridwar Rishikesh Dehradun Pipeline Project and Sultanpur Jhajjar Hissar","Approved","Haridwar Rishikesh Dehradun Pipeline Project and Sultanpur Jhajjar Hissar","4",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-01-19"
"425","4847",,"IOCL Dumad Project","Approved","ABB India Ltd - Bengaluru","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","10% PO","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,"IOCL Dumad Project",,,,,,,"3071","2022-01-21"
"426","4874",,"Plant Requirement of Medium Ann Low Voltage Instrument Transformer.",,"Narayan Power Tech Pvt Ltd.","7",,,"100% against performa invoice before dispatch","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ",,"N.A.","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,"OEM","Other",,"As Above",,,,,,,"3068","2022-01-24"
"428","4887",,"Requirement for their chemical plant","Approved","Jay Chemical Industries Pvt Ltd","7",,,"100% against performa invoice before dispatch","15-20 days from the date of receipt of approved GTP/QAP/Manufacturing Clearance","As Per BOQ","No",,,"As Per BOQ","Up to site",,,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-01-24"
"429","4885",,"Liberia Electricity Corporation","Approved","MBH Power Pvt. Ltd","7",,,"10% Advance and balance payment through 60 days LC","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes",,"24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-01-24"
"431","4754","EIL","DCU (EPCC) Tender for CPCL at Nagapattinam (T.N.)","Approved","Chennai Petroleum Corporation Ltd. (CPCL)","7",,,"100% payment within 30 days (Under MSME)","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-01-24"
"433","4884","EIL","HRRL-TFMS Project","Approved","HPCL-Rajasthan Refinery Limited. Barmer (Raj.)","7",,,"100% payment within 30 days (Under MSME)","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","PBG of 5%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-01-24"
